application_id,application_date,loan_type,loan_amount_requested_usd,loan_purpose,repayment_tenure_months,applicant_ssn,applicant_full_name,applicant_date_of_birth,applicant_gender,applicant_marital_status,applicant_level_of_education,applicant_street_address,applicant_city,applicant_state,applicant_zip_code,applicant_phone_number,applicant_email_address,employment_type,employer_name,duration_of_employment_years,monthly_income_usd,bank_account_number,next_of_kin_full_name,next_of_kin_relationship,next_of_kin_phone_number
USLW-APP-20241207-508,2024-12-07,Auto,12705.0,New Car Purchase,45.0,336-90-0126,David Fernandez,2002-04-02,Other,Divorced,Some College,7784 David Road Apt. 980,East Amy,Wisconsin,14141.0,0672104562619,davidrosales@meyer.com,Self-Employed,Montoya-Greene LLC,8.3,19455.0,108050211.0,Erin Barrera,Spouse,8379974413
USLW-APP-20241118-989,2024-11-18,Auto,5410.0,New Car Purchase,37.0,341-03-7282,Joseph Rocha,1991-01-09,Male,Married,Doctorate,10536 Tonya Lane Suite 590,Lake Matthewfurt,North Carolina,12995.0,7624862986066,veronica05@sharp-williams.info,Salaried,"Walsh, Moore and White Corp.",19.1,16185.0,29601312.0,Sonia Johnson,Sibling,2271673902
USLW-APP-20240505-538,2024-05-05,Personal,12802.0,Medical Expenses,12.0,265-41-4305,Mr. Ronald Fletcher,1997-11-02,Other,Single,High School Diploma,29631 Richard Shoal,South Sarahshire,North Carolina,70860.0,15604982949804,madison43@jones-ramirez.com,Salaried,Copeland-Liu Corp.,17.9,25434.0,11335913.0,Matthew Smith,Friend,001164057667483726
USLW-APP-20250316-616,2025-03-16,Mortgage,554943.0,Home Purchase,344.0,801-05-5164,Paige Bernard,1954-12-01,Female,Divorced,High School Diploma,43312 Mann Brook Suite 132,North Stephanieton,Montana,13742.0,0012890487267,harringtonjon@york.com,Salaried,Melendez PLC Corp.,5.2,18148.0,118477509.0,Kelly Adams,Friend,247711382893513
USLW-APP-20241127-254,2024-11-27,Small Business,425192.0,Equipment Purchase,75.0,702-21-0842,WILLIAM WHEELER DDS,1993-11-14,Female,Married,Doctorate,46783 Peck Isle,Johnmouth,Connecticut,60985.0,7269561646,timothy20@holder.com,Salaried,"Johnson, Bautista and Rodriguez Corp.",27.9,7061.0,94604069.0,Kristin Schultz,Sibling,8023995494370
USLW-APP-20240909-688,2024-09-09,Mortgage,963983.0,Home Purchase,265.0,148-52-9013,Jodi Weiss,1989-08-06,Other,Single,Bachelor's Degree,3160 Webb Rue Apt. 739,Contrerasstad,Iowa,67326.0,34696159193447,vrobinson@vaughan-shepard.com,Self-Employed,"Francis, Walker and Berry LLC",6.7,20104.0,53739111.0,James Parker,Spouse,18885943443
USLW-APP-20250214-733,2025-02-14,Personal,46383.0,Vacation,55.0,585-58-9852,Samantha Harrison,1963-10-09,Male,Widowed,High School Diploma,174 Jody Corner Suite 927,Port Maryshire,Virginia,38678.0,9558397143,johnwilliams@hotmail.com,Self-Employed,Skinner Group LLC,11.9,9136.0,45120440.0,Marisa Evans,Friend,189865437334594
USLW-APP-20250214-836,2025-02-14,Personal,14304.0,Debt Consolidation,14.0,692-32-8918,SOPHIA HICKS,1973-04-07,Female,Separated,Doctorate,23755 Cheryl Cove,South Michele,Florida,71577.0,1125549225,jesus04@gmail.com,Salaried,"Lane, Robinson and Byrd Corp.",24.5,12969.0,17647812.0,David Christensen,Sibling,0775998441
USLW-APP-20240707-369,2024-07-07,Mortgage,83638.0,Refinance,196.0,056-29-0224,Madison Wright,1962-04-04,Male,Single,Bachelor's Degree,5838 Andrew Court Apt. 239,West Christinebury,Oregon,34009.0,081098265578068,melissa75@hotmail.com,Salaried,Lee-Sullivan Corp.,29.6,11094.0,52485165.0,Lisa Allen,Sibling,10561487415
USLW-APP-20250325-178,2025-03-25,Personal,30982.0,Medical Expenses,25.0,237-10-5175,MARK PAYNE,1960-05-24,Female,Widowed,Master's Degree,507 Evans Square,Alyssaburgh,Rhode Island,22887.0,12659687923926,juliejohns@raymond.biz,Salaried,Newton-Peters Corp.,1.8,15063.0,86272991.0,Kimberly Herrera,Sibling,3553841665
USLW-APP-20250201-848,2025-02-01,Mortgage,783527.0,Home Purchase,257.0,111-59-0634,Ian Anthony,1950-04-13,Male,Widowed,Associate's Degree,91684 Barr Plains,Jonathanburgh,Nebraska,16585.0,636623775965584,karaphillips@paul.com,Salaried,Dunn-Robertson Corp.,6.0,3906.0,53910972.0,Jeremy Wang,Friend,1971978267
USLW-APP-20240705-487,2024-07-05,Small Business,39001.0,Working Capital,82.0,003-77-4877,Samantha White,1992-12-05,Other,Divorced,Some College,513 Hampton Skyway,North Denise,Oklahoma,77310.0,0014148710022968,richard05@gmail.com,Salaried,"Willis, Baker and James Corp.",21.7,25475.0,115153981.0,James Russo,Sibling,7684933363575
USLW-APP-20240923-162,2024-09-23,Personal,18321.0,Other,23.0,068-76-3985,Anthony Mcdonald,1949-04-26,Female,Married,Master's Degree,6040 Davis Greens,West Samuel,Iowa,88538.0,791684949176568,catherinelewis@mcdonald.info,Salaried,"White, Bishop and Hoffman Corp.",9.1,9342.0,66407919.0,Victor Chavez,Parent,1178001019136584
USLW-APP-20240402-429,2024-04-02,Small Business,425803.0,Inventory,79.0,791-97-9929,Donald Parsons PhD,1994-08-29,Female,Divorced,Bachelor's Degree,423 Doyle Flats Suite 210,Jorgeville,Wisconsin,74982.0,0011200928341,ronaldgrant@johnston.com,Salaried,Pope-Lopez Corp.,16.4,17328.0,125156693.0,Nathan Kane,Sibling,3884657919
USLW-APP-20250315-666,2025-03-15,Personal,3936.0,Medical Expenses,27.0,104-53-4274,William Sanchez,1963-05-10,Female,Separated,Associate's Degree,92994 Terri Islands Apt. 022,Knoxview,Washington,78814.0,0010387227455928,stacyeaton@yahoo.com,Salaried,"Taylor, Ochoa and Mcbride Corp.",8.2,24691.0,15432317.0,James Brown,Sibling,299260472173564
USLW-APP-20240724-988,2024-07-24,Personal,45644.0,Medical Expenses,21.0,862-85-0318,Victoria Ferguson,1978-12-15,Male,Widowed,Associate's Degree,9786 Matthew Forest Apt. 763,South Shannonberg,Alabama,58290.0,10905384731,whoward@lopez.com,Hourly,Morris PLC Corp.,11.4,9156.0,129071266.0,Michelle Rose,Friend,0014353990305305
USLW-APP-20250323-642,2025-03-23,Small Business,427259.0,Startup Costs,39.0,587-05-7700,John White,1987-09-23,Male,Separated,Doctorate,1098 Jessica Pike Apt. 114,New Emilyborough,Alabama,32897.0,4350118276,pcastillo@yahoo.com,Salaried,"Flynn, Ross and Miller Corp.",12.3,29244.0,128489192.0,Brandy Maddox,Spouse,0649114123
USLW-APP-20241028-875,2024-10-28,Personal,17362.0,Other,34.0,658-88-9314,Margaret Martin,1967-07-20,Male,Single,Some College,2459 Mcdaniel Union Apt. 502,Butlerhaven,California,82094.0,1015605257253540,johnsondavid@gmail.com,Salaried,Weeks and Sons Corp.,19.0,14999.0,16585726.0,Christopher Kelley,Friend,2902627907
USLW-APP-20241102-793,2024-11-02,Small Business,275741.0,Working Capital,28.0,312-14-9512,Marissa Watkins,1989-07-29,Female,Married,Some College,3745 Deborah Forks,Seanfort,Colorado,37067.0,2709619186,haley47@barker.com,Self-Employed,Hart Ltd LLC,17.2,20610.0,114650566.0,Michael Cantrell,Spouse,3799806442522
USLW-APP-20241230-118,2024-12-30,Mortgage,214227.0,Home Purchase,230.0,179-24-0258,Mr. Scott Martin,1988-09-14,Female,Married,Master's Degree,10358 Shepherd Locks Suite 625,North Jesse,Michigan,64621.0,115727793796653,amandahowell@garcia.com,Self-Employed,Mullins Inc LLC,12.2,4995.0,98256604.0,Michael Rice,Spouse,54837898629413
USLW-APP-20250310-666,2025-03-10,Small Business,499968.0,Inventory,74.0,368-52-9624,Nicholas Davis,1984-06-01,Male,Single,Doctorate,43234 John Meadow,West Jeffreyburgh,Oklahoma,67611.0,0011924407207,estradajonathan@yahoo.com,Salaried,"Mcconnell, Stevens and Boyer Corp.",15.2,27412.0,73899895.0,Frederick Weaver,Sibling,6911141823
USLW-APP-20241007-422,2024-10-07,Personal,15132.0,Other,33.0,454-20-5215,Robert Peterson,1999-01-06,Female,Married,High School Diploma,630 Gallagher Station,Lesliestad,New Mexico,78555.0,14286071538225,laurawhite@hoffman-torres.com,Salaried,Murphy PLC Corp.,17.8,27787.0,48455536.0,Ashley York,Friend,484929944394798
USLW-APP-20241107-364,2024-11-07,Personal,29503.0,Medical Expenses,58.0,047-23-8192,Mark Barnes,1999-02-26,Male,Separated,Associate's Degree,9326 Brown Drive,South Josephstad,Colorado,6327.0,6594770000643,nmercado@cisneros-bender.com,Salaried,"Barnett, Wright and Christian Corp.",23.1,4399.0,120517318.0,Robert Rogers,Parent,3028538898972
USLW-APP-20241007-934,2024-10-07,Personal,44773.0,Education,42.0,190-78-3933,Larry Daugherty,1958-10-10,Other,Separated,High School Diploma,334 Ashley Landing Apt. 187,Dustinside,Vermont,63848.0,001277312176586743,brenda15@yahoo.com,Self-Employed,Morris and Sons LLC,10.5,6756.0,14655593.0,Steven Martinez,Spouse,530760396475408
USLW-APP-20241228-442,2024-12-28,Personal,21114.0,Vacation,27.0,710-82-3675,David Lewis,1985-04-05,Other,Divorced,Master's Degree,3867 Cobb Summit Suite 459,Port Catherine,Wisconsin,60754.0,5178576767,thomasbrenda@smith-jackson.com,Self-Employed,"Morrison, Burgess and Tate LLC",5.0,24561.0,85012518.0,Lance Fields,Spouse,5543844283
USLW-APP-20240622-508,2024-06-22,Small Business,122958.0,Inventory,80.0,452-66-2712,Cynthia Silva,1969-09-27,Male,Divorced,Associate's Degree,166 Tiffany Expressway,North Donald,Nebraska,76374.0,688014605537665,wgillespie@gonzalez.com,Self-Employed,Davis and Sons LLC,7.9,5824.0,121656799.0,Jennifer Fowler DDS,Parent,00180853054802702
USLW-APP-20250215-892,2025-02-15,Personal,9594.0,Education,44.0,879-61-5781,Ronald Wood,1961-06-05,Other,Divorced,Bachelor's Degree,547 Tyrone Port,East Danaland,Wisconsin,74736.0,8109627625,thomaswilliam@yahoo.com,Self-Employed,"King, Jenkins and Austin LLC",19.2,22725.0,40038456.0,Maria Smith,Parent,153709370012571
USLW-APP-20240605-729,2024-06-05,Personal,20432.0,Education,29.0,602-85-2752,Robert Daniels,1992-02-20,Other,Married,Bachelor's Degree,78419 Zachary Light,Johnside,North Carolina,4722.0,1213706454118887,vsmith@may.com,Self-Employed,Lloyd-Warner LLC,11.3,8325.0,48337052.0,Angelica Lee,Parent,60067377499692
USLW-APP-20241027-307,2024-10-27,Personal,39603.0,Debt Consolidation,42.0,851-22-8382,George King,1986-01-06,Male,Divorced,High School Diploma,79624 Ryan Prairie Suite 699,Mooreland,Rhode Island,42288.0,00165247179143713,julie25@lewis-harrison.com,Salaried,Campbell Inc Corp.,12.7,22718.0,41566095.0,Kayla Herrera,Spouse,00106403265735003
USLW-APP-20241014-361,2024-10-14,Small Business,490759.0,Inventory,59.0,178-53-6162,Christine Smith,2002-08-15,Other,Divorced,Doctorate,801 Macias Estate Apt. 686,Katrinastad,Texas,70665.0,2024596735,grahamshawn@hotmail.com,Hourly,Hubbard LLC Corp.,27.3,17461.0,104785027.0,Ryan Howard,Spouse,55408896085800
USLW-APP-20240922-448,2024-09-22,Mortgage,896318.0,Home Purchase,308.0,152-21-2804,Jason Benson,1999-10-25,Other,Single,Associate's Degree,343 Keith Common,Port Christopherberg,Kansas,8786.0,00131618518129749,dustincalderon@brown.org,Salaried,"Johnson, Mckee and Dixon Corp.",29.2,6546.0,94193677.0,Gregory Zhang,Parent,5385530935451
USLW-APP-20250401-299,2025-04-01,Personal,22203.0,Other,13.0,863-59-3358,Aaron Thomas,1966-02-05,Male,Married,Master's Degree,26423 Morgan Avenue,North Michaelshire,Wisconsin,3716.0,0010538819070696,bruce81@gmail.com,Salaried,Harris and Sons Corp.,29.3,17938.0,29298767.0,Kelly Vasquez,Parent,123353493321629
USLW-APP-20240731-489,2024-07-31,Small Business,13026.0,Startup Costs,32.0,597-73-7421,Juan Sutton,1962-08-15,Other,Single,Master's Degree,0188 White Overpass,Mendozafort,Texas,72628.0,59770337780758,mescobar@hotmail.com,Salaried,"Davis, Gutierrez and Nguyen Corp.",14.3,28199.0,126360750.0,Stephanie Harris,Parent,4141200301
USLW-APP-20240614-153,2024-06-14,Small Business,300811.0,Working Capital,76.0,770-20-3908,William Santiago DDS,2005-08-14,Male,Widowed,Master's Degree,434 Garner Course,Lake Catherinemouth,Nebraska,87021.0,4595085042,hwilcox@gordon-wilson.net,Self-Employed,Silva-Gill LLC,13.8,21998.0,103893651.0,Sarah Hernandez,Sibling,4981751302
USLW-APP-20240404-941,2024-04-04,Auto,48724.0,New Car Purchase,58.0,389-58-1913,Julie Winters,1951-02-13,Female,Married,Doctorate,09853 Clayton Burgs,West Jasonmouth,Montana,49528.0,916564031797445,valeriechavez@yahoo.com,Self-Employed,"Washington, Patel and Castillo LLC",6.3,5477.0,93504283.0,Katie James,Parent,14872995806
USLW-APP-20241021-205,2024-10-21,Personal,27811.0,Medical Expenses,40.0,662-80-7448,Timothy Conrad,1974-06-27,Other,Separated,Bachelor's Degree,643 Yoder Fork,Hammondmouth,Iowa,51883.0,3023022835,mackheather@campbell-lee.com,Hourly,White and Sons Corp.,19.8,13629.0,47434066.0,Tina Jones,Sibling,1342180750999073
USLW-APP-20241214-874,2024-12-14,Personal,32695.0,Medical Expenses,31.0,154-01-0670,Samantha Hart,1988-10-10,Other,Divorced,Some College,285 John Square Suite 349,North Matthew,California,73650.0,0018760666763,tranthomas@frank.com,Salaried,"Manning, Spears and Walker Corp.",10.5,2813.0,88695644.0,Andrea Garrett,Parent,9653249779
USLW-APP-20250112-565,2025-01-12,Small Business,404427.0,Startup Costs,44.0,028-05-0968,Kristen Valenzuela,1965-02-19,Female,Divorced,Master's Degree,23212 Fisher Landing,South Aaron,Louisiana,74881.0,168114049992154,beckerkimberly@yahoo.com,Salaried,Williams-Reese Corp.,25.5,21525.0,49417667.0,Robert Ryan,Parent,38209489195043
USLW-APP-20250222-141,2025-02-22,Small Business,386413.0,Inventory,75.0,299-67-4475,Stacy Pacheco,1989-05-31,Male,Single,Doctorate,687 Kristina Flats Suite 843,Port Robert,Iowa,80546.0,119257169243310,ruth95@taylor.com,Hourly,"Bowen, Bentley and Ware Corp.",7.3,19576.0,114671037.0,Brett Long,Friend,6462376888748
USLW-APP-20240618-773,2024-06-18,Small Business,63146.0,Working Capital,73.0,640-07-3888,JOSHUA MORRIS,1968-10-03,Male,Separated,Master's Degree,24920 Dylan Point,Barrettstad,Vermont,58065.0,123343130865760,vdavis@valencia.com,Hourly,"Cooley, Smith and Burke Corp.",9.8,14938.0,77912053.0,Anthony Cook,Parent,64079027047314
USLW-APP-20250120-545,2025-01-20,Small Business,483208.0,Startup Costs,82.0,106-50-4572,Jessica Wagner,1976-08-05,Male,Married,Some College,95830 Peter Neck,Jasmineton,Nebraska,68821.0,173106238102307,justin59@hotmail.com,Self-Employed,"Tanner, Weber and Smith LLC",16.0,7684.0,23743807.0,Randall Hanson,Spouse,7262920925
USLW-APP-20250118-270,2025-01-18,Mortgage,951454.0,Home Purchase,301.0,152-83-1957,Jennifer Rich,2000-02-27,Male,Widowed,Master's Degree,967 James Fields,West Kirk,Illinois,70467.0,9599033158,josephmarshall@hotmail.com,Salaried,Lopez-Patel Corp.,8.0,2400.0,101221076.0,Nicole Roy,Parent,185679009171403
USLW-APP-20240427-815,2024-04-27,Personal,8496.0,Other,22.0,846-05-4705,Richard Barnett,1997-12-01,Female,Separated,Some College,78935 Brian Locks,East Joshua,Hawaii,49586.0,90997715820297,tammyrobinson@yahoo.com,Self-Employed,"White, Banks and Cannon LLC",12.7,9062.0,126046469.0,Miguel Perry,Sibling,202915528115066
USLW-APP-20240531-467,2024-05-31,Personal,39643.0,Medical Expenses,38.0,744-15-7583,Erica Franklin,1963-07-30,Other,Married,High School Diploma,884 Rodgers Lane Apt. 525,Charlesburgh,North Carolina,82871.0,9619239262,sabrinasanford@wallace-hill.info,Salaried,Bowman-Jones Corp.,17.6,12882.0,125298292.0,Bryan Malone,Sibling,0815324756
USLW-APP-20250112-322,2025-01-12,Small Business,25646.0,Startup Costs,78.0,783-88-4005,Jessica Larson,1955-07-09,Other,Divorced,Master's Degree,914 Wallace Circles Suite 632,New Julie,Hawaii,13303.0,180680292513852,smithstephanie@burke.com,Salaried,"Wheeler, Miller and Ashley Corp.",8.6,6241.0,82141783.0,Michael Poole,Parent,645432511563022
USLW-APP-20250113-718,2025-01-13,Small Business,413391.0,Working Capital,73.0,802-69-5069,Bradley Gilbert,1973-10-20,Male,Widowed,Master's Degree,3109 Misty Cliffs,Gonzalezmouth,West Virginia,35443.0,7227158749,cordovajacob@gmail.com,Self-Employed,"Taylor, Patterson and Morgan LLC",3.5,10418.0,23625815.0,Matthew Whitaker,Spouse,1505087275283561
USLW-APP-20241012-919,2024-10-12,Personal,3769.0,Home Improvement,51.0,719-39-0239,Monica Stein,2002-05-11,Male,Separated,Doctorate,022 Kelly Forest Apt. 060,Allenborough,Texas,52608.0,00109215419201553,esmith@gomez.biz,Self-Employed,Hamilton-Smith LLC,4.2,12260.0,67145128.0,Patrick Wade,Sibling,13068161535
USLW-APP-20240520-163,2024-05-20,Personal,4016.0,Vacation,12.0,568-60-5081,Kevin White MD,1997-03-26,Other,Divorced,Bachelor's Degree,1140 Nichols Squares,East Larry,West Virginia,37496.0,00144150515145472,stephen72@gmail.com,Self-Employed,Snyder Ltd LLC,1.5,13973.0,103562461.0,Kaitlyn Anderson,Parent,001058247135807126
USLW-APP-20250122-294,2025-01-22,Personal,16295.0,Vacation,54.0,833-07-9518,Gregory Sandoval,1987-10-23,Male,Married,Some College,15500 Herrera Overpass Suite 616,Amandaton,West Virginia,98598.0,17052982455,jeffthompson@gmail.com,Self-Employed,Wilson-Robles LLC,15.5,19834.0,38230279.0,George Wilson,Spouse,877026128676850
USLW-APP-20241102-290,2024-11-02,Personal,3230.0,Vacation,53.0,852-32-9348,Alicia Lane,1952-03-04,Other,Divorced,High School Diploma,735 Kimberly Island,Maldonadotown,North Carolina,15006.0,0442727429,fmurray@gmail.com,Self-Employed,"Choi, Dorsey and Murphy LLC",17.8,10401.0,86575151.0,Austin Smith,Friend,1705104643706540
USLW-APP-20240827-571,2024-08-27,Small Business,26480.0,Equipment Purchase,39.0,014-61-5297,Holly Fox,1998-02-16,Female,Widowed,Some College,517 Lopez Parkway Suite 823,Frenchburgh,Connecticut,7576.0,1586266037,danielle54@thompson-smith.com,Salaried,"Martinez, Norman and Alvarez Corp.",22.8,28177.0,64066899.0,Jason Marshall,Sibling,87601270363879
USLW-APP-20241120-558,2024-11-20,Personal,9175.0,Education,60.0,637-37-7801,Joseph Thomas,1982-05-08,Female,Separated,Master's Degree,54431 Brown Causeway Suite 528,Lisafort,Oregon,59538.0,108727816879548,rcox@yahoo.com,Salaried,Odonnell and Sons Corp.,6.2,14499.0,93625544.0,Mr. Benjamin Garza,Friend,9987932875
USLW-APP-20241024-229,2024-10-24,Small Business,101666.0,Startup Costs,81.0,549-20-8166,Tiffany Jensen,1969-03-09,Male,Married,High School Diploma,81505 Anita Lane Suite 379,East Theodorefort,Arkansas,76663.0,369094726515894,perezjessica@gmail.com,Salaried,Dean-Black Corp.,8.9,18482.0,26953623.0,Jacqueline Barnes,Sibling,1322502297988921
USLW-APP-20240808-676,2024-08-08,Personal,1069.0,Other,60.0,430-39-8961,Suzanne Collins,2005-01-21,Female,Widowed,Some College,12586 Lee View Apt. 894,Jonathanfort,Mississippi,83615.0,5383943943,hoffmanerica@gmail.com,Salaried,"Tucker, Conrad and Patton Corp.",2.9,21799.0,38529854.0,Harry King,Spouse,4443586423
USLW-APP-20240918-888,2024-09-18,Personal,12534.0,Home Improvement,30.0,523-07-0053,Christine Farley,1952-07-08,Male,Married,Doctorate,5943 David Via Apt. 372,North Kent,Nevada,11967.0,8064265080794,myerstammy@brown.biz,Salaried,Brown Group Corp.,1.9,25994.0,64388849.0,Richard Adams,Friend,12834498675
USLW-APP-20240424-409,2024-04-24,Personal,13294.0,Vacation,35.0,254-08-8943,Bruce Harrell,1971-06-10,Other,Divorced,Bachelor's Degree,6636 Lori Plains Apt. 466,Daniellemouth,Rhode Island,48792.0,2181170704,baldwinpatricia@medina-west.org,Salaried,Simpson-Moore Corp.,6.9,20726.0,50904570.0,Kathleen Moore DVM,Friend,09570052146660
USLW-APP-20240616-995,2024-06-16,Personal,11647.0,Other,43.0,683-86-3311,Jonathan Phillips,1954-09-15,Female,Single,Doctorate,35302 David Passage,Thomasview,Vermont,44023.0,9469198528621,adamhogan@hotmail.com,Salaried,Soto-Johnson Corp.,2.1,3209.0,84989765.0,Leslie Cooper,Parent,0842133828691
USLW-APP-20250208-657,2025-02-08,Personal,22172.0,Other,28.0,797-53-6489,Maria Stewart,1979-09-11,Male,Single,Associate's Degree,551 Travis Vista Suite 972,Ericbury,Colorado,61885.0,125139752851498,jameschoi@yahoo.com,Salaried,Skinner Ltd Corp.,22.8,28037.0,85729966.0,Matthew Bolton,Parent,4150317565068
USLW-APP-20240910-654,2024-09-10,Small Business,178344.0,Working Capital,39.0,818-61-3231,Roger Hampton,1995-12-15,Female,Divorced,Associate's Degree,79046 Chapman Shoals Apt. 629,Jonesburgh,Arkansas,7013.0,8949940446,oford@gmail.com,Salaried,Aguirre-Lynch Corp.,10.0,7157.0,75929297.0,Jennifer Rubio,Friend,21904629246627
USLW-APP-20250101-876,2025-01-01,Personal,18947.0,Debt Consolidation,19.0,525-89-1538,Tracey Powell,1991-03-30,Female,Single,Bachelor's Degree,91702 Barnett Causeway Suite 741,East Lauraton,Nebraska,62877.0,1937612009163230,inash@thompson.biz,Salaried,Rangel LLC Corp.,18.8,29274.0,12287109.0,Michael Walker,Sibling,3652794332
USLW-APP-20250225-135,2025-02-25,Personal,5987.0,Other,27.0,465-85-7947,Catherine Smith,1993-12-23,Male,Widowed,Bachelor's Degree,7238 Flores Union,Nelsonstad,Oklahoma,80696.0,6377454258524,thomastasha@yahoo.com,Salaried,"Montes, Boyd and Brooks Corp.",1.1,29675.0,44912837.0,Jason Johnson,Parent,10004641971810
USLW-APP-20250104-576,2025-01-04,Personal,41936.0,Home Improvement,25.0,780-19-2521,Lisa Nguyen,1955-08-22,Female,Widowed,Bachelor's Degree,258 Aguirre Gateway Apt. 204,Caseyside,Oklahoma,1104.0,62526111193604,darrenbarber@hotmail.com,Self-Employed,"Cooley, Turner and White LLC",17.0,5981.0,88777229.0,Sarah Diaz,Parent,1679860145762
USLW-APP-20241108-378,2024-11-08,Auto,34763.0,Refinance,61.0,333-77-6528,Jennifer Barnes,1981-05-09,Other,Widowed,Master's Degree,5293 Hernandez Fields,Derekport,Virginia,97289.0,14235219648160,sarah00@gmail.com,Salaried,Schultz-Herman Corp.,2.9,2405.0,79935805.0,Elizabeth Cooper,Sibling,5602930100
USLW-APP-20240915-351,2024-09-15,Small Business,235034.0,Inventory,29.0,182-67-5709,Isabella Williams,1967-01-28,Other,Single,Some College,420 Stokes Orchard,West Cheyenne,Washington,42410.0,8080498712859,catherine93@mathews-fowler.info,Self-Employed,Collins-Mann LLC,4.9,3817.0,61288036.0,Emily Velez,Sibling,18999260345489
